"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-07-16&team=Nationals&dh=0"">2017-07-16</a>","WSN","@CIN","2","SS-2B","6","3","0","0","0","3","1","1","0","16.7 %","16.7 %",".000",".750",".600",".667",".600",".554","248"
"<a href=""wins.aspx?date=2017-07-14&team=Nationals&dh=0"">2017-07-14</a>","WSN","@CIN","2","SS","5","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-07-09&team=Nationals&dh=0"">2017-07-09</a>","WSN","ATL","2","SS","5","2","0","0","0","2","0","0","0","20.0 %","20.0 %",".000",".667",".500",".600",".500",".489","205"
"<a href=""wins.aspx?date=2017-07-08&team=Nationals&dh=0"">2017-07-08</a>","WSN","ATL","4","PH-2B","1","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".693","339"
"<a href=""wins.aspx?date=2017-07-07&team=Nationals&dh=0"">2017-07-07</a>","WSN","ATL","9","SS","2","1","0","0","0","0","0","0","0","50.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".785","400"
"<a href=""wins.aspx?date=2017-07-06&team=Nationals&dh=0"">2017-07-06</a>","WSN","ATL","8","SS","4","2","1","0","0","0","1","0","0","25.0 %","0.0 %",".500",".667","1.000",".750","1.500",".703","346"
"<a href=""wins.aspx?date=2017-07-04&team=Nationals&dh=0"">2017-07-04</a>","WSN","NYM","2","SS","5","2","0","0","0","3","0","0","0","20.0 %","0.0 %",".000",".500",".500",".600",".500",".489","205"
"<a href=""wins.aspx?date=2017-07-03&team=Nationals&dh=0"">2017-07-03</a>","WSN","NYM","7","2B","4","1","0","0","0","0","0","1","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-07-02&team=Nationals&dh=0"">2017-07-02</a>","WSN","@STL","8","SS","4","1","0","0","0","0","1","0","0","25.0 %","0.0 %",".000",".333",".500",".500",".500",".292","76"
"<a href=""wins.aspx?date=2017-07-01&team=Nationals&dh=0"">2017-07-01</a>","WSN","@STL","8","PR","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"<a href=""wins.aspx?date=2017-06-30&team=Nationals&dh=0"">2017-06-30</a>","WSN","@STL","9","2B","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
