"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-05-13&team=Nationals&dh=0"">2017-05-13</a>","WSN","PHI","1","SS","5","1","0","0","1","1","2","0","0","0.0 %","40.0 %",".600",".000",".200",".200",".800",".396","144"
"<a href=""wins.aspx?date=2017-05-10&team=Nationals&dh=0"">2017-05-10</a>","WSN","BAL","1","SS","5","1","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-05-09&team=Nationals&dh=0"">2017-05-09</a>","WSN","@BAL","1","SS","6","1","0","0","0","0","0","0","1","0.0 %","33.3 %",".000",".250",".167",".167",".167",".146","-21"
"<a href=""wins.aspx?date=2017-05-08&team=Nationals&dh=0"">2017-05-08</a>","WSN","@BAL","8","PR","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"<a href=""wins.aspx?date=2017-05-07&team=Nationals&dh=0"">2017-05-07</a>","WSN","@PHI","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-06&team=Nationals&dh=0"">2017-05-06</a>","WSN","@PHI","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-05&team=Nationals&dh=0"">2017-05-05</a>","WSN","@PHI","1","SS","5","0","0","0","0","0","0","0","0","20.0 %","40.0 %",".000",".000",".000",".400",".000",".283","70"
"<a href=""wins.aspx?date=2017-05-04&team=Nationals&dh=0"">2017-05-04</a>","WSN","ARI","1","SS","5","2","0","0","0","1","0","1","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-05-03&team=Nationals&dh=0"">2017-05-03</a>","WSN","ARI","1","SS","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-02&team=Nationals&dh=0"">2017-05-02</a>","WSN","ARI","1","SS","5","1","1","0","0","1","0","1","0","20.0 %","0.0 %",".250",".250",".250",".400",".500",".385","137"
"<a href=""wins.aspx?date=2017-04-30&team=Nationals&dh=0"">2017-04-30</a>","WSN","NYM","1","SS","6","1","1","0","0","1","0","0","0","0.0 %","33.3 %",".167",".250",".167",".167",".333",".205","18"
"<a href=""wins.aspx?date=2017-04-29&team=Nationals&dh=0"">2017-04-29</a>","WSN","NYM","1","SS","5","0","0","0","0","1","0","1","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".277","66"
"<a href=""wins.aspx?date=2017-04-28&team=Nationals&dh=0"">2017-04-28</a>","WSN","NYM","2","SS","5","2","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".667",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-04-27&team=Nationals&dh=0"">2017-04-27</a>","WSN","@COL","2","SS","6","3","1","0","0","2","2","0","0","0.0 %","0.0 %",".167",".500",".500",".500",".667",".497","211"
"<a href=""wins.aspx?date=2017-04-26&team=Nationals&dh=0"">2017-04-26</a>","WSN","@COL","2","SS","5","3","1","0","1","3","2","0","0","0.0 %","20.0 %",".800",".667",".600",".600","1.400",".817","421"
"<a href=""wins.aspx?date=2017-04-25&team=Nationals&dh=0"">2017-04-25</a>","WSN","@COL","2","SS","6","4","1","1","1","4","7","0","0","0.0 %","0.0 %","1.000",".600",".667",".667","1.667",".940","502"
"<a href=""wins.aspx?date=2017-04-24&team=Nationals&dh=0"">2017-04-24</a>","WSN","@COL","1","SS","4","1","1","0","0","1","0","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-04-23&team=Nationals&dh=0"">2017-04-23</a>","WSN","@NYM","2","SS","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-22&team=Nationals&dh=0"">2017-04-22</a>","WSN","@NYM","2","SS","5","2","1","0","0","1","1","0","0","0.0 %","40.0 %",".200",".667",".400",".400",".600",".422","161"
"<a href=""wins.aspx?date=2017-04-21&team=Nationals&dh=0"">2017-04-21</a>","WSN","@NYM","6","PH","1","0","0","0","0","0","1","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".693","339"
"<a href=""wins.aspx?date=2017-04-08&team=Nationals&dh=0"">2017-04-08</a>","WSN","@PHI","1","SS","1","1","0","0","0","0","0","1","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","460"
"<a href=""wins.aspx?date=2017-04-07&team=Nationals&dh=0"">2017-04-07</a>","WSN","@PHI","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","60.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-06&team=Nationals&dh=0"">2017-04-06</a>","WSN","MIA","1","SS","5","1","0","0","0","0","0","1","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-04-05&team=Nationals&dh=0"">2017-04-05</a>","WSN","MIA","1","SS","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-03&team=Nationals&dh=0"">2017-04-03</a>","WSN","MIA","1","SS","4","1","1","0","0","0","0","1","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
