"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-06-26&team=Nationals&dh=0"">2017-06-26</a>","WSN","CHC","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-25&team=Nationals&dh=0"">2017-06-25</a>","WSN","CIN","6","1B","4","1","0","0","0","1","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-06-24&team=Nationals&dh=0"">2017-06-24</a>","WSN","CIN","4","1B","2","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-23&team=Nationals&dh=0"">2017-06-23</a>","WSN","CIN","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-21&team=Nationals&dh=0"">2017-06-21</a>","WSN","@MIA","5","1B","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-20&team=Nationals&dh=0"">2017-06-20</a>","WSN","@MIA","9","PH","1","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","460"
"<a href=""wins.aspx?date=2017-06-19&team=Nationals&dh=0"">2017-06-19</a>","WSN","@MIA","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-17&team=Nationals&dh=0"">2017-06-17</a>","WSN","@NYM","6","LF","4","1","0","0","1","1","2","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-06-16&team=Nationals&dh=0"">2017-06-16</a>","WSN","@NYM","9","PH","1","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".693","339"
"<a href=""wins.aspx?date=2017-06-14&team=Nationals&dh=0"">2017-06-14</a>","WSN","ATL","5","LF-1B","4","2","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".667",".667",".750",".667",".611","286"
"<a href=""wins.aspx?date=2017-06-13&team=Nationals&dh=0"">2017-06-13</a>","WSN","ATL","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-12&team=Nationals&dh=0"">2017-06-12</a>","WSN","ATL","5","1B","5","3","1","0","0","1","1","0","0","0.0 %","0.0 %",".200",".600",".600",".600",".800",".597","276"
"<a href=""wins.aspx?date=2017-06-11&team=Nationals&dh=0"">2017-06-11</a>","WSN","TEX","5","1B","3","0","0","0","0","0","0","0","0","33.3 %","0.0 %",".000",".000",".000",".333",".000",".231","35"
"<a href=""wins.aspx?date=2017-06-10&team=Nationals&dh=0"">2017-06-10</a>","WSN","TEX","5","1B","5","2","0","0","1","1","2","0","0","0.0 %","20.0 %",".600",".333",".400",".400","1.000",".571","259"
"<a href=""wins.aspx?date=2017-06-08&team=Nationals&dh=0"">2017-06-08</a>","WSN","BAL","4","1B","5","1","0","0","0","1","1","0","0","0.0 %","20.0 %",".000",".250",".250",".200",".250",".175","-1"
"<a href=""wins.aspx?date=2017-06-07&team=Nationals&dh=0"">2017-06-07</a>","WSN","@LAD","7","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-04&team=Nationals&dh=0"">2017-06-04</a>","WSN","@OAK","7","1B","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-06-03&team=Nationals&dh=0"">2017-06-03</a>","WSN","@OAK","5","LF","5","2","1","0","1","2","3","0","0","40.0 %","20.0 %","1.333","1.000",".667",".800","2.000",".919","488"
"<a href=""wins.aspx?date=2017-06-02&team=Nationals&dh=0"">2017-06-02</a>","WSN","@OAK","5","DH","6","1","0","0","0","1","1","0","0","16.7 %","0.0 %",".000",".200",".200",".333",".200",".262","55"
"<a href=""wins.aspx?date=2017-05-28&team=Nationals&dh=0"">2017-05-28</a>","WSN","SDP","5","LF","4","1","1","0","0","0","2","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-05-26&team=Nationals&dh=0"">2017-05-26</a>","WSN","SDP","5","1B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-25&team=Nationals&dh=0"">2017-05-25</a>","WSN","SEA","8","PH","1","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","460"
"<a href=""wins.aspx?date=2017-05-20&team=Nationals&dh=0"">2017-05-20</a>","WSN","@ATL","9","1B","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"<a href=""wins.aspx?date=2017-05-19&team=Nationals&dh=0"">2017-05-19</a>","WSN","@ATL","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-18&team=Nationals&dh=0"">2017-05-18</a>","WSN","@PIT","7","1B","3","1","1","0","0","1","1","0","0","33.3 %","0.0 %",".500",".500",".500",".667","1.000",".641","306"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=2"">2017-05-14</a>","WSN","PHI","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=1"">2017-05-14</a>","WSN","PHI","6","1B","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-05-13&team=Nationals&dh=0"">2017-05-13</a>","WSN","PHI","9","PH","1","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","460"
"<a href=""wins.aspx?date=2017-05-09&team=Nationals&dh=0"">2017-05-09</a>","WSN","@BAL","9","PH","1","1","0","0","1","1","3","0","0","0.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","1.979","1186"
"<a href=""wins.aspx?date=2017-05-08&team=Nationals&dh=0"">2017-05-08</a>","WSN","@BAL","7","DH","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-07&team=Nationals&dh=0"">2017-05-07</a>","WSN","@PHI","5","1B","5","0","0","0","0","0","1","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".139","-25"
"<a href=""wins.aspx?date=2017-04-30&team=Nationals&dh=0"">2017-04-30</a>","WSN","NYM","5","PH-1B","1","1","0","0","1","1","2","0","0","0.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","1.979","1186"
"<a href=""wins.aspx?date=2017-04-29&team=Nationals&dh=0"">2017-04-29</a>","WSN","NYM","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-28&team=Nationals&dh=0"">2017-04-28</a>","WSN","NYM","9","PH","1","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","460"
"<a href=""wins.aspx?date=2017-04-27&team=Nationals&dh=0"">2017-04-27</a>","WSN","@COL","5","1B","6","2","1","0","0","1","2","0","0","0.0 %","0.0 %",".167",".333",".333",".333",".500",".351","115"
"<a href=""wins.aspx?date=2017-04-25&team=Nationals&dh=0"">2017-04-25</a>","WSN","@COL","9","PH","1","0","0","0","0","1","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".693","339"
"<a href=""wins.aspx?date=2017-04-24&team=Nationals&dh=0"">2017-04-24</a>","WSN","@COL","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
